t r
0 0.234773616215915
4.30837081177066 0.164506510683142
8.61674162354132 0.157276827659687
12.925112435312 0.154285323282505
17.2334832470826 0.153143160010877
21.5418540588533 0.152314049201183
25.850224870624 0.151618650762247
30.1585956823946 0.150795736340965
34.4669664941653 0.150098060184128
38.7753373059359 0.149388716078881
43.0837081177066 0.1486628773288
47.3920789294773 0.147864113407867
51.7004497412479 0.147101014338364
56.0088205530186 0.146301444523407
60.3171913647893 0.145579944805776
64.6255621765599 0.14482062326228
68.9339329883306 0.144047924283948
73.2423038001012 0.143229608248997
77.5506746118719 0.142364626614989
81.8590454236426 0.141502247855984
86.1674162354132 0.140648630811532
90.4757870471839 0.139830463362698
94.7841578589545 0.139030765611364
99.0925286707252 0.138237454661211
103.400899482496 0.137522506918359
107.709270294267 0.136813900552848
112.017641106037 0.136167625584259
116.326011917808 0.135547560685044
120.634382729579 0.134957005778172
124.942753541349 0.134368974812494
129.25112435312 0.133793944458377
133.55949516489 0.13322565138709
137.867865976661 0.132686237496253
142.176236788432 0.132152604617523
146.484607600202 0.131631181626598
150.792978411973 0.131119184554478
155.101349223744 0.130593707261318
159.409720035514 0.130093678029942
163.718090847285 0.129594941198896
168.026461659056 0.129100202533159
172.334832470826 0.128619874649534
176.643203282597 0.128167650040001
180.951574094368 0.127733852584243
185.259944906138 0.12728850015051
189.568315717909 0.126841170205717
193.87668652968 0.126404822930345
198.18505734145 0.125955859314877
202.493428153221 0.125497189511445
206.801798964992 0.125048986534919
211.110169776762 0.124589365579504
215.418540588533 0.124153810989883
219.726911400304 0.123739633094886
224.035282212074 0.123328223257778
228.343653023845 0.122899123735396
232.652023835616 0.122463971493243
236.960394647386 0.12202881757549
241.268765459157 0.121598973047163
245.577136270928 0.121182745490465
249.885507082698 0.120778509655688
254.193877894469 0.120356130029105
258.50224870624 0.119935883638357
262.81061951801 0.119522770691964
267.118990329781 0.119128232823481
271.427361141552 0.118713328315029
275.735731953322 0.118301813394934
280.044102765093 0.117899197020961
284.352473576864 0.117481772476917
288.660844388634 0.117068095199794
292.969215200405 0.116669291583746
297.277586012176 0.116264990321062
301.585956823946 0.115868612041078
305.894327635717 0.115496508405667
310.202698447488 0.115116516605342
314.511069259258 0.114740032065913
318.819440071029 0.114361079684208
323.1278108828 0.113968599869228
327.43618169457 0.113583874145215
331.744552506341 0.113198837545286
336.052923318112 0.112818371270942
340.361294129882 0.112441814725656
344.669664941653 0.112089330238064
348.978035753424 0.11173779569948
353.286406565194 0.111382370996122
357.594777376965 0.111029101027797
361.903148188735 0.110684166426858
366.211519000506 0.110331737490738
370.519889812277 0.109980306777178
374.828260624048 0.109637720519146
379.136631435818 0.109299941325083
383.445002247589 0.10896828986266
387.753373059359 0.10864160011375
392.06174387113 0.108325128398493
396.370114682901 0.108009520544092
400.678485494671 0.107703361075595
404.986856306442 0.107396093964494
409.295227118213 0.107097026282306
413.603597929983 0.106801227689218
417.911968741754 0.106507702455768
422.220339553525 0.106217656005483
426.528710365295 0.105920735864129
